created_at,text
2018-09-14 12:45:12,"Meet Loren, a rockstar Web Developer on our team who helps to build and maintain all of our Foundation Center web properties. Fun fact about Loren: he has a degree in studio art and is also a sculptor! #FCStaff #nonprofitlife #deskshot https://t.co/yCoK1iqAWR"
2018-09-13 20:01:00,"RT @wings_info: Register for @IFIP Global Indigenous Funders Conference! In Santa Fe, New Mexico, October 7-10. The theme is Bolstering Effective Indigenous Philanthropy. Early bird registration ends September 15th. https://t.co/HT73Vyb07B"
2018-09-13 19:50:08,RT @peakgrantmaking: Grantmakers engaged in #internationalgiving can help to elevate the climate conversation using @ProjectDrawdown blueprint for change. https://t.co/HScbuiN8cy
2018-09-13 17:10:11,"Have questions about how to use Foundation Directory Online to identify funding sources, build prospect networks, and win funding to support your mission? This YouTube channel has all the answers: https://t.co/T8vk1AlgDh https://t.co/9szdmgPlx0"
2018-09-13 16:10:05,4 key takeaways for civil society advocates around the world from @fdncenter @COF_ research on international giving by U.S. foundations: https://t.co/hwMLDAx4TC  @CIVICUSalliance  @laurenjbradford @ingaingulfsen  #philanthropy #civilsociety https://t.co/aebfvr9RWK
2018-09-13 15:10:10,Determine your organization’s best next steps towards tracking and using outcome data. Register today + earn 1.5 #CFRE point. https://t.co/JeG154qdKe https://t.co/QFexX4UDuz
2018-09-13 12:05:09,What's new at Foundation Center? Check out this quick roundup of resources and upcoming events you don't want to miss! https://t.co/W3v6Ty4YMA #philanthropy #nonprofits https://t.co/S0cwaMupZm
2018-09-12 19:05:09,[JOB] We're looking for a Community Outreach Manager to lead community-based programming throughout the Midwestern U.S. Learn more here: https://t.co/uG9ckUhyqa #jobs #nonprofit
2018-09-12 15:05:11,"RT @nff_news: If you want a run down of key findings and observations from the 2018 State of the Nonprofit Sector Survey, check out our handy summary report. #NFFSurvey https://t.co/Zo86riuetz https://t.co/havBGLmC6f"
2018-09-12 12:01:17,RT @FCCleveland: Don't miss this half-day #fundraising boot camp this FRIDAY 9/14 hosted by AFP Cleveland! It will be a great opportunity for #networking and idea sharing!  https://t.co/fJUZdEDJ2k @AFPCleveland
2018-09-12 07:40:04,"By 2025, it’s estimated that there will be 250 million tons of plastic in the ocean, which will outweigh all the fish. Who's doing something about it? You can use https://t.co/DPdga4GuRT to find out: https://t.co/9HWwMj283A @GivingCompass  #philanthropy https://t.co/eToVOHXkbH"
2018-09-11 20:20:05,#TuesdayTips to help you tackle government funding! Get the skills you need to succeed in #philanthropy by taking this @GrantSpace elearning course: https://t.co/SbnINNLioD https://t.co/0PAHMBiYHZ
2018-09-11 19:50:06,"RT @CEPData: In reaction to findings in CEP's latest research on nonprofit diversity efforts, eight nonprofit leaders share in @Forbes steps that nonprofits can take to improve their approach to diversity and inclusiveness. https://t.co/stdVTZjOxV"
2018-09-11 17:55:07,4 key takeaways for civil society advocates around the world from @fdncenter @COF_ research on international giving by U.S. foundations: https://t.co/hwMLDAx4TC  @CIVICUSalliance #philanthropy #civilsociety https://t.co/A5Hc4gUFSA
2018-09-11 17:20:07,Become a better fundraiser with our immersive 3-day Proposal Writing Boot Camp program! Gain tools to improve communications and teamwork in #fundraising and program planning in your organization. Register today: https://t.co/tYHAKaOXPJ #FCLearn https://t.co/8uDcu9fYAs
2018-09-11 15:00:55,[FREE RESOURCE] There are less than 100 days until the #2018Midterms. How well versed are you around the current state of American #democracy? Learn with our new collection: https://t.co/K0ZOWramxF @issuelab https://t.co/hjykoHdB3i
2018-09-11 12:01:10,[BLOG] Understanding how to make your board members more successful fundraisers. https://t.co/WD7kOm5TQ4 https://t.co/jEJzfTvzhp
2018-09-10 19:50:06,RT @DuffyInDC: Have you registered for @NCRP's next #PowerMovesEquity webinar yet? It's coming up in less than 2 weeks! ? #ShareThePower #philanthropy https://t.co/BtANZ7yWzI https://t.co/ynbtRpkGGq
2018-09-10 17:15:11,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-09-10 16:44:46,??Yes! Let's keep building the global picture of #philanthropy! https://t.co/ilrIhQCgCL
2018-09-10 15:05:10,"Miss an installment in our All Together Now: Conversations in D.E.I. Webinar Series? Visit the @GrantSpace website to gain access to recordings and other resources from previous webinars, as well as get info on upcoming classes!  https://t.co/lMXIBJUyKB #FCLearn #Nonprofits https://t.co/BJRN1NDNyy"
2018-09-10 12:50:11,Inspiration for your week! #MondayMotivation https://t.co/e7LPoLSEXc
2018-09-09 19:30:11,"Learn how funders are supporting #youth #philanthropy programming in the U.S. with @YouthPhilIN, @IUPhilanthropy, and @sarinahenna from our https://t.co/y1ydyjbuUk  team during a FREE webinar on Sep 25! Register now: https://t.co/VWgz4AU5yB  https://t.co/dHT9eIHLdT"
2018-09-09 14:35:07,Job hunting? Check out the listings on PND's job board! https://t.co/TrMfBcwq1Y #nonprofit #foundation #jobs
2018-09-08 19:45:05,"Build a dialogue in #philanthropy toward justice-oriented collective action &amp; impact! Join us for our 9/13 webinar w/ @TandemEd's @dorian_burton @BCBBarnes, @BMAchievement's @DoveSoars, @BMeCommunity's @JoinBMe, &amp; @CitiesUnited's @ants012369: https://t.co/Nhg9dh8ltc #FCLearn https://t.co/rfOBybnhn2"
2018-09-08 14:45:04,"#CivilRights, Racial #Discrimination Top Concern for Young Americans https://t.co/MoLsU7cicG  @CaseFoundation #publicaffairs"
2018-09-07 16:11:04,Don't miss the first episode of #NonprofitRadio today at 1pm ET! https://t.co/X7y2qZiUTN
2018-09-07 15:15:14,"Our https://t.co/oOxlY6Nk4C site has a new and improved look. Check it out and while you’re there, see how funders are supporting #USDemocracy! https://t.co/x3rxd7fst5"
2018-09-07 12:20:06,The latest survey of young people involved in youth #philanthropy revealed trust building and sharing power as critical to success. Learn more here: https://t.co/hPdQLKuz1i @SillermanCenter #howyouthgive #youthphilanthropy https://t.co/39MpTh5RbX
2018-09-07 11:30:15,What's new at Foundation Center? Check out this quick roundup of resources and upcoming events you don't want to miss! https://t.co/W3v6Ty4YMA #philanthropy #nonprofits https://t.co/XBPSLxlTMr
2018-09-06 19:10:08,"RT @nonprofitorgs: As we slide toward the end of 2018, there are 5 digital fundraising trends to watch for in 2019: https://t.co/TXbBW96T38 via @idonate https://t.co/JsOwrH5R0l"
2018-09-06 17:25:08,“This stuff isn’t hard to do!” Te Muka Rau Charitable Trust describes how easy it is to become a #GlassPockets #foundation and goes on to share the benefits. Read their insights: https://t.co/L8FnYQpJ8O @katefryk https://t.co/6NDdUVpiPN
2018-09-06 15:45:06,We're thrilled to have partnered with @PhilanthropyAus on a new interactive online platform that visualizes Australia's philanthropic giving #data to foster better collaboration and knowledge sharing. https://t.co/iW1fmMX6N5 @Alliancemag #philanthropy
2018-09-06 15:01:10,"Our Funding Information Network partners help bring critical funding data and resources to communities around the world, so #nonprofits can succeed! Visit the @GrantSpace blog to learn more about the #FCFIN program: https://t.co/k20ZpMeVUV #ThursdayThoughts https://t.co/OucLvUvCLS"
2018-09-06 12:15:10,"Register for our upcoming 3-day Proposal Writing Boot Camp at @FCWashington! Explore the key components of a grant proposal, and develop your own targeted compelling pitches! Learn more about this opportunity on @GrantSpace: https://t.co/C1VeDTVpvW #Philanthropy #Nonprofits https://t.co/ceYQJVUozd"
2018-09-05 19:20:09,Psst: we're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/X9JWkape9c
2018-09-05 17:05:08,RT @wings_info: Can philanthropy survive a shrinking civil society space? Hungary's #CommunityFoundations are proving they can. Read all the inspiring examples in this article at @Alliancemag https://t.co/0KrMmPGxkp
2018-09-05 15:42:33,Want to learn more about how #philanthropy is contributing to the #SDGs? Explore the data on our free platform: https://t.co/WfJ3zRveWJ #PAConf2018 https://t.co/tYyL70oYLt
2018-09-05 15:15:11,RT @FCSanFrancisco: Creating an effective email marketing series is vital to building relationships with new online supporters. Are you following these best practices? https://t.co/F5wWMQMAUu https://t.co/aXJh8MBqQO
2018-09-05 12:25:06,"We’re celebrating all of YOU this #CharityDay! As a THANK YOU for your impactful work in communities around the world, we’ll be providing discounts on @GrantSpace offerings in the coming weeks! Don’t miss out by joining the #GrantSpace email newsletter: https://t.co/uQeXOOTj33 https://t.co/gdo2khkvti"
2018-09-05 07:25:04,"?@fdncenter DATA FACT ? In #China, SDG13 has received the most foundation funding since 2016, indicating a focus on combating climate change and its impacts. Learn more: https://t.co/llA7zlXust #SDGs https://t.co/2iHlGXkjaE"
2018-09-04 21:15:07,Create a culture of #philanthropy among your board members! Register today + earn 1.5 #CFRE point. https://t.co/MNWekDbubI https://t.co/KWD6JHZZyz
2018-09-04 19:20:09,The latest survey of young people involved in youth #philanthropy revealed trust building and sharing power as critical to success. Learn more here: https://t.co/hPdQLKuz1i @SillermanCenter #howyouthgive #youthphilanthropy https://t.co/6itKszwRJA
2018-09-04 17:20:10,Fact of the Week! Explore more data on international grantmaking by region and country here: https://t.co/emgQvhi6us #philanthropy @COF_ https://t.co/xOkB0gLl1U
2018-09-04 15:20:06,"Our https://t.co/oOxlY6Nk4C site has a new and improved look. Check it out and while you’re there, see how funders are supporting #USDemocracy! https://t.co/XEXqIoPKcq"
2018-09-04 12:15:09,Searching for grants? Check out the latest #RFP list on PND https://t.co/uRZUNmUj80 #nonprofit
2018-09-03 17:10:09,"As we celebrate #LaborDay, we thank all of our passionate partners, supporters, and friends working across the U.S. to strengthen the social sector! Is there a hardworking #nonprofit friend, coworker, or organization you're thankful for today? Tag them in this tweet! https://t.co/5jnvhJPlFb"
2018-09-03 13:05:23,Inspiration for your week! #MondayMotivation https://t.co/PqWjB6juBo
2018-09-02 19:20:04,Coming up this week! Do you know how to facilitate conversation with your board members about #fundraising? @SupportCenterNY will reveal what how to develop an action plan towards 100% #board giving: https://t.co/MNWekDbubI https://t.co/NDyPYW4QZV
2018-09-02 14:30:15,Job hunting? Check out the listings on PND's job board! https://t.co/0Wh1ea6Gcm #nonprofit #foundation #jobs
2018-09-01 19:15:04,".@funds4disaster is hosting a webinar 9/20 to discuss the state of recovery in Florida, #PuertoRico and the #USVI one year after Hurricanes Irma and Maria. Register: https://t.co/NdRD2DXOF6 #HurricaneIrma #HurricaneMaria"
2018-09-01 14:10:07,Nonprofit Job Growth From 2007 to 2016 Outpaced For-Profit Job Growth https://t.co/ZZlH7O73GF  @JHUCCSS #nonprofits https://t.co/6f2DSZfevR
2018-08-31 15:30:32,"Check out @Glasspockets' Democracy Funding blog series that explores the intersection of #philanthropy, the #MidtermElections, and #democracy in general: https://t.co/wcXtr7AXin https://t.co/2kRHJegb3C"
2018-08-31 14:45:05,The latest survey of young people involved in youth #philanthropy revealed trust building and sharing power as critical to success. Learn more here: https://t.co/hPdQLKuz1i @SillermanCenter #howyouthgive #youthphilanthropy https://t.co/CpEJO4gEto
2018-08-31 14:20:07,"Our https://t.co/oOxlY6Nk4C site has a new and improved look. Check it out and while you’re there, see how funders are supporting #USDemocracy! https://t.co/dpQ7MbSucS"
2018-08-31 12:10:09,See how philanthropic dollars are supporting the Sustainable Development Goals on a dynamically-updated dashboard: https://t.co/WQ8IfN5IhT #SDGs #philanthropy https://t.co/t9FSZgF8ti
2018-08-30 19:25:04,"RT @Philanthropy411: 5 Tips for Using Simple Convenings for Intentional Learning
https://t.co/jWis21btYV"
2018-08-30 17:10:11,Throwback to this great blog post from @LINClocal's Matt Guttentag on why the system matters in CSO financial sustainability: https://t.co/e5CJSZJWdk @peacedirect #FacilitatingFinancialSustainability #TBT https://t.co/oNJX6vqvql
2018-08-30 15:55:10,"Our Funding Information Network partners help bring critical funding data and resources to communities around the world, so #nonprofits can succeed! Visit the @GrantSpace blog to learn more about the #FCFIN program: https://t.co/k20ZpMeVUV #ThursdayThoughts https://t.co/mXPE6IIxzZ"
2018-08-30 12:05:09,"Register for our upcoming 3-day Proposal Writing Boot Camp at @fcsanfrancisco! Explore the key components of a grant proposal, and develop your own targeted compelling pitches! Learn more about this opportunity on @GrantSpace: https://t.co/z0A0fYgA9v #Philanthropy #Nonprofits https://t.co/v7CkSiJgM2"
2018-08-29 19:50:08,We're looking for a community outreach manager to lead community-based programming throughout the Midwestern U.S.! Interested? Learn more here: https://t.co/CcC1xWDU6E #jobs #nonprofit #philanthropy
