created_at,text,year
2016-10-21 15:26:22,Big news for Colorado's #nonprofits https://t.co/zRJJVplwrL,2016
2016-10-21 15:08:45,The outcome of at least 15 ballot measures can affect the work of #nonprofits. Learn more and don't forget to #vote! https://t.co/T9qWRZwCmZ https://t.co/QB2APJxW5L,2016
2016-10-20 21:24:27,Congratulations! https://t.co/0l2TaAJEga,2016
2016-10-20 19:42:15,"#Nonprofits advocate for their missions in many ways, including via amicus advocacy. Recent efforts for the sector: https://t.co/UcUEhbovqf https://t.co/3ox8hERMj5",2016
2016-10-19 18:40:52,Welcome! https://t.co/Nu9GWZmbwE,2016
2016-10-19 18:40:44,Congratulations! https://t.co/zQBEv3q9G0,2016
2016-10-18 19:40:27,ICYMI: Great article from @NTENorg How to Use Your Database to Ruin Productivity in 5 Easy Steps! https://t.co/IQFpwJIP9z #nonprofit #nptech https://t.co/oC1G05frTE,2016
2016-10-17 20:12:28,Thanks for sharing this resource! https://t.co/dhRUggokt1,2016
2016-10-17 16:54:10,A look at state and local elections affecting #nonprofits plus amicus advocacy in today's Nonprofit Advocacy Matters https://t.co/9fHkCBNdTr https://t.co/rKNECW7Lmb,2016
2016-10-14 14:43:43,FAQ: Who regulates charitable #nonprofits? Find out: https://t.co/PyiztR1MhD https://t.co/mj06VNQgLC,2016
2016-10-13 19:41:53,"Is your #nonprofit being leaderful? How you can serve alongside others as true partners, in service to the mission https://t.co/PyiztR1MhD https://t.co/MOMpcsdsM5",2016
2016-10-06 19:11:38,How can your #nonprofit help bust the #overheadmyth? @GuideStarUSA has 6 tips for you https://t.co/YE4nfu5Skp,2016
2016-10-05 16:38:01,Cities and states increasingly looking to #nonprofits to fill budget holes. Story from @espovich https://t.co/mlQ5tMNuQY,2016
2016-10-03 16:44:12,"Latest on ballot measures, #overtime rule, and #gotv efforts in today's #Nonprofit Advocacy Matters https://t.co/ZpVbkhLvro",2016
2016-09-27 17:32:31,"100% of our board and staff are registered. Today, on @VoterRegDay, be sure your #nonprofit can say the same https://t.co/fpmi4edWJ0 @NpVOTE https://t.co/OWFBGegtKN",2016
2016-09-27 14:47:55,Need to update your voter registration? Find a @VoterRegDay event near you https://t.co/fpmi4edWJ0 Many #nonprofits are hosting #NVRD events https://t.co/JyWi4Xtm58,2016
2016-09-27 13:19:08,It's quick. It's easy. It's your right. Register to #vote. https://t.co/PEBQeRLvi1  @VoterRegDay @NpVOTE https://t.co/6HjRkbAE1z,2016
2016-09-26 19:46:56,Tomorrow is @VoterRegDay! How is your #nonprofit engaging the community to exercise its voting rights? https://t.co/PEBQeRLvi1 @NpVOTE https://t.co/3UQKdXdUrC,2016
2016-09-26 15:07:40,"Why there is power in #nonprofit #nonpartisanship https://t.co/yBdbHN0Hvr, from our own @DavidLThompson6 https://t.co/Npcf5GQuTT",2016
2016-09-23 17:10:07,Leaders of @COF_ @exponentphil @givingforum @NatlCouncilNPs and @IndSector urge everyone to get registered this @VoterRegDay 9/27/16 @NpVOTE https://t.co/b4o8ilJkRA,2016
2016-09-23 15:10:09,Voting is important to #nonprofits because our ability to deliver services is at stake @Ms_Nonprofit @NonProfitTimes https://t.co/AME82lVW4H https://t.co/syHpaSZ6U3,2016
2016-09-23 14:38:10,Congratulations! Proud to have such a great leader as our Board Chair https://t.co/GQqWa9aThB,2016
2016-09-23 14:15:14,Collaboration between govt and #nonprofits is key to solving problems - from new @IndSector report #united4charity https://t.co/X2SU0prHHY https://t.co/0MkK5oZmS8,2016
2016-09-21 18:14:17,"Happy ""birthday"" and congrats on all you continue to achieve to help Kentucky's #nonprofits https://t.co/jfPreEg4bh",2016
2016-09-20 17:22:54,Why #nonprofits are vital in protecting Americans' #votingrights https://t.co/g3ndAIlNrZ @VoterRegDay @NpVOTE @LWV @votolatino @LULAC https://t.co/ByTFY83SKA,2016
2016-09-19 17:19:56,"Updates for #nonprofits on university endowments, threats to voting rights, engaging with elected officials and more https://t.co/Tgd6iGNjBO",2016
2016-09-14 17:42:24,#Nonprofits: Insist on Americans Having a Say in Their Own Future https://t.co/g3ndAIlNrZ @VoterRegDay @votolatino https://t.co/umVqy1XAL3,2016
2016-09-14 16:44:37,"Tools to improve your #nonprofit's collaborations, mentoring, and financial systems https://t.co/BKsKhlSFUL https://t.co/wC3Hj3PAgu",2016
2016-09-14 16:26:31,.@eCratchitNP shares what your #nonprofit needs to know about new #FASB accounting rules https://t.co/g9aoAaAs22 https://t.co/jOfHtkTV2Z,2016
2016-09-09 14:22:18,.@Nonprofitwballs shares in @SSIReview why the wall between funders and #nonprofits must come down https://t.co/R4m8BBbrLh,2016
2016-09-08 17:39:36,Good information for #nonprofits in the Northwest @WaNonprofits @MTNonprofit @idahononprofits @ForakerGroup https://t.co/xC7gP6a3ED,2016
2016-09-07 14:04:39,Enjoy state policy issues affecting #nonprofits? Join our team! https://t.co/jDR4bdV7Pi #hiring #npjobs https://t.co/733tpXwMBG,2016
2016-09-06 16:39:26,"Landmark decision in MN, state deficits, and the budget showdown in Congress in today's #Nonprofit Advocacy Matters https://t.co/T6N4BpSrVi",2016
2016-08-26 18:03:48,Looking forward to seeing many of our members next week at #PolicyAction16 with @givingforum and @MyForefront https://t.co/L4PC255bea,2016
2016-08-26 17:18:40,Congratulations to all! https://t.co/AopcH59fnW,2016
2016-08-26 13:42:39,Thanks! https://t.co/31nC1uIhLm,2016
2016-08-24 13:09:25,Keep an eye on hashtag #npvwebinar tomorrow for tips on how your #nonprofit can celebrate #VoterRegistrationDay 9/27 https://t.co/oakU2iSkbv,2016
2016-08-22 20:41:54,Are all of your #nonprofit's tires inflated? Moving past overhead with @RachelBinLA  https://t.co/uSJGnsUUWm https://t.co/etEf6TCgKe,2016
2016-08-22 19:00:27,Welcome! We look forward to working with you. https://t.co/rpAnb8QBuq,2016
2016-08-22 18:53:21,New Principles guide consideration of social impact bonds/other #payforsuccess initiatives https://t.co/NIlyDvWXJh https://t.co/RWMdxwzHJL,2016
2016-08-22 16:45:00,New Principles provide guidance for govts considering Social Impact Bonds and other pay-for-success initiatives https://t.co/dYhCLIbnD0,2016
2016-08-22 13:34:12,We look forward to seeing everyone there! https://t.co/HkDrz9prqP,2016
2016-08-18 21:18:02,#Nonprofits should be aware of these new accounting standards issued by FASB https://t.co/4UzqOCHSNb,2016
2016-08-17 18:18:01,Thinking of those affected by the flooding in Louisiana. Some information for #nonprofits wishing to help: https://t.co/ziq6opjZKq,2016
2016-08-17 16:10:20,The best practices that can help your #nonprofit get a #GoldMedal https://t.co/SpLgPETnsc https://t.co/uJsD5vA7F4,2016
2016-08-15 14:13:03,Thank you! https://t.co/hgUl4ifmnE,2016
2016-08-12 14:08:23,100% of our board is registered. Is yours? #NonprofitVotesCount @NpVOTE @HANOHAWAII @OKCNP @NYCouncilNPs @MNAonline https://t.co/EnVFSYSduX,2016
2016-08-08 22:10:40,Check out @npccny_prez - starting about 19 minutes into the show. Great advice! https://t.co/tiV8EUcIxy,2016
2016-08-08 16:54:17,The latest on overtime rules and payments in lieu of taxes in today's #Nonprofit Advocacy Matters https://t.co/tELpiEEVG2,2016
2016-08-05 16:16:53,Brilliant! A Graphic Re-visioning of #Nonprofit Overhead from @CurtKlotz and @nafund https://t.co/7LkY3ufH55 https://t.co/XSUAsnkWIj,2016
2016-08-03 19:46:13,The first entry in an important series that #nonprofits shouldn't miss https://t.co/bhWrNaBUn1,2016
2016-07-25 21:14:29,Congrats! A well-deserved recognition. https://t.co/riW1ZzkDR6,2016
2016-07-25 16:35:26,The importance of #nonprofit nonpartisanship and several state budget updates in today's Nonprofit Advocacy Matters https://t.co/py94iSDbxq,2016
2016-07-22 13:22:14,Congratulations! https://t.co/Ijmdm3bGXc,2016
2016-07-20 20:12:09,"Exploring a question many #nonprofit leaders are asking right now: ""What can we do?"" https://t.co/NoKo8f5I4N https://t.co/4mJoCU0jC2",2016
2016-07-19 15:11:52,Sign up now! Our own @DavidLThompson6 and @CalNonprofits Diana Dunker will be among the speakers #nonprofit https://t.co/cWDy6a8y74,2016
2016-07-18 18:40:26,Is your #nonprofit hiring? Find the perfect candidate at the Nonprofit Career Center https://t.co/eAIxegcQUZ https://t.co/byoNE865IG,2016
2016-07-14 19:31:26,Looking forward to the future of your work on behalf of Connecticut's #nonprofits  https://t.co/wXAtIYHJHW,2016
2016-07-12 13:53:09,Grateful for Scott's 14 years of leadership for Maine's #nonprofits https://t.co/Syi7XTe7Qm,2016
2016-07-11 16:51:19,"The latest on #overtime, #overhead, state #budgets and more in today's #Nonprofit Advocacy Matters https://t.co/2yVwrEIWvk",2016
2016-07-07 20:56:55,Big news for #nonprofits in Kentucky and great leadership from @kynonprofits  https://t.co/0f5MLOKNfS,2016
2016-07-07 15:02:19,Reopening #nonprofit grants/contracts vital to service delivery b/c of new #overtime rules https://t.co/wTTZJGkl7k https://t.co/3pDfbUvcos,2016
2016-07-06 18:32:05,"More than 1,000 #nonprofits shared how new #overtime rules will affect their missions https://t.co/wTTZJGkl7k https://t.co/HPOE65FyuJ",2016
2016-07-06 16:10:02,Solutions to the #nonprofit #overtime implementation conundrum | New report: https://t.co/wTTZJGkl7k https://t.co/ibqBkWnho7,2016
2016-07-06 15:54:58,Finding #5 Lots of confusion among #nonprofits about #FLSA requirements https://t.co/wTTZJGkl7k https://t.co/ibzAXkMRpD,2016
2016-07-06 15:37:45,"Finding #4 #Nonprofits are already subsidizing governments, which underpay for services https://t.co/wTTZJGkl7k https://t.co/dy9dJcC3Ly",2016
2016-07-06 15:05:43,Finding #3 #Nonprofits stuck in contracts that don't pay for cost of new #overtime rules https://t.co/wTTZJGkl7k https://t.co/OqVUgYAx29,2016
2016-07-06 14:33:33,Finding #2 #Nonprofits concerned about needing to reduce services to the public https://t.co/wTTZJGkl7k https://t.co/R722iuX1h7,2016
2016-07-06 14:03:25,"Finding #1 #Nonprofits have moral support for #overtime, but operational anxiety re: funding https://t.co/wTTZJGkl7k https://t.co/q23zWeGINH",2016
2016-07-06 13:21:05,New report finds #nonprofits w/govt contracts between rock &amp; hard place on #overtime rules https://t.co/wTTZJGkl7k https://t.co/GsyEFfSyPc,2016
2016-07-01 19:41:13,This #July4th don't forget the charcoal or your #nonprofit's full cost reimbursement https://t.co/PBhLfc72mN https://t.co/iwZI99vAxQ,2016
2016-06-29 13:23:37,Wise words for any #nonprofit approaching a leadership transition https://t.co/0sVrIoEuGY,2016
2016-06-27 16:55:33,"Latest on federal #taxreform, state budgets, and other updates from 11 states in today's #Nonprofit Advocacy Matters https://t.co/1sascvjWeP",2016
2016-06-23 18:57:03,Have questions about your #nonprofit's obligation to pay overtime? Follow these 3 steps https://t.co/QqdsXcvWQ7 https://t.co/EUSdEo2cT7,2016
2016-06-23 17:12:11,.@GoodShepherdNYC shares an all-too-common story of a #nonprofit not being paid for the cost of contracted services https://t.co/kzQURNjy5k,2016
2016-06-22 21:28:08,How your #nonprofit can have smoother sailing at its next board meeting https://t.co/qBIcHHVTf2 https://t.co/SaD6u5xxGA,2016
2016-06-22 17:10:17,Congratulations to all of the honorees and to all of the #nonprofits making a difference for Californians! https://t.co/U14tCRkeL7,2016
2016-06-22 16:50:10,An important conversation. Kudos to @OKCNP @cairoklahoma and @OKCNM for hosting it. https://t.co/yTtRNNKeuF,2016
2016-06-16 16:40:05,Does your #nonprofit have grants/contracts renewing soon? Don't forget these developments https://t.co/PBhLfc72mN https://t.co/oBDUHfG6BX,2016
2016-06-13 21:10:54,"Many #nonprofits express moral support, but operational anxiety about new #overtime regs (see last story) https://t.co/dpSGW42KNO",2016
2016-06-13 17:23:27,What to do about new #overtime rule if your #nonprofit has government grants/contracts https://t.co/dpSGW42KNO,2016
2016-06-10 22:10:25,Important notice for #nonprofits in Illinois and elsewhere https://t.co/VQlpDPEBj9,2016
2016-06-10 18:17:33,Thanks for including our resource! https://t.co/mpRh7oaGwK,2016
2016-06-09 21:42:33,Congratulations and thanks for all you do! https://t.co/GllVvxhC8g,2016
2016-06-09 13:48:09,An important #NPInclusion conversation with @CenterNonprof CEO @glenogilvie and @WRAGPrez  https://t.co/8KNTmVg98L,2016
2016-06-08 15:19:14,"#Nonprofit CEOs and board chairs, are you #LeadingwithIntent? Take @BoardSource's survey https://t.co/hHXw1Pt36h https://t.co/PL4LoMlDLM",2016
2016-06-08 12:55:10,That's wonderful news. Congratulations! https://t.co/ewYVUZl7PG,2016
2016-06-07 17:54:37,Support a great #nonprofit in your community today! #NHGives #VTGives @nhnonprofits @CommonGoodVT https://t.co/YCguOW4OE8,2016
2016-06-06 15:37:01,Register for tomorrow's DOL webinar on #overtime rules https://t.co/9vKASBnlxL Our rundown for #nonprofits https://t.co/ZUMiNYyklv,2016
2016-06-03 21:17:34,That's wonderful news! Thanks for your leadership in putting the survey in the field. We look forward to the results https://t.co/M9meQ7KV2W,2016
2016-06-02 19:00:43,#Nonprofit Tax-Exemption Battle Moves to the Courts https://t.co/51EHvrfFUg @LizFarmerTweets @GOVERNING,2016
2016-06-02 17:19:45,Huge news for Oklahoma #nonprofits https://t.co/624UtQm03E,2016
2016-05-31 18:14:29,"Latest on DOL #overtime regs, state #budgets, and tax exemption challenges in today's #Nonprofit Advocacy Matters https://t.co/KczNPDd6EP",2016
2016-05-27 15:01:51,The Risks of Underfunding #Nonprofit Infrastructure https://t.co/GDR2FaasDQ Share your thoughts @npquarterly https://t.co/2KXaDcaZiG,2016
2016-05-24 15:45:21,Help identify latest #nonprofit board trends. Take @BoardSource #LeadingWithIntent survey https://t.co/hHXw1PKDXP https://t.co/rdvEQzTpKT,2016
2016-05-20 20:36:36,"Now that the #overtime rule is out, how will it affect your #nonprofit? Let us know https://t.co/brYr87qJZi https://t.co/eRnbrrdmI9",2016
2016-05-20 14:38:27,What are your #nonprofit's options with the new #overtime rule? @DavidLThompson6 shares: https://t.co/ZUMiNYgJtX https://t.co/vXDDvP2T6k,2016
2016-05-18 19:12:26,Does your state automatically incorporate FLSA #overtime rules? Check out this helpful map https://t.co/L2oXYPIg9Y https://t.co/2TKvCGv9Fw,2016
2016-05-18 15:27:10,Full coverage of final DOL #overtime rules and their effects on #nonprofits https://t.co/BVjzcujS95 https://t.co/o3hY9GFoLY,2016
2016-05-17 17:31:47,How important is a strong #nonprofit infrastructure? Join the conversation: https://t.co/GzwfNp6SV5 @npquarterly https://t.co/VdVKyuWv6Y,2016
2016-05-16 18:12:49,How will changes to #overtime and #overhead rules affect your #nonprofit? Let us know https://t.co/KouBqLFERu https://t.co/oj9BScTX4s,2016
2016-05-16 17:01:28,"News for #nonprofits on state budget issues in CT, IL, KS, KY, MS, ND, and WV https://t.co/KouBqLFERu https://t.co/Q2Id5P8DnV",2016
2016-05-16 14:47:13,.@Nonprofitwballs reminds us that we  all benefit from #nonprofits every day in ways we see and many we don't https://t.co/iqf2qRFkj4,2016
2016-05-12 16:12:38,"For #nonprofits to be able to best address community needs, unrestricted contributions are best https://t.co/VWmjBtq6NQ @carolinefiennes",2016
2016-05-11 19:46:54,Candid conversations your #nonprofit's board can have to avoid falling down https://t.co/e1pRmyQqQb https://t.co/3EGz4iWRN7,2016
2016-05-10 15:29:31,Get to know the impact of Massachusetts' #nonprofits in this new series https://t.co/8eGprbiYhv,2016
2016-05-09 21:00:31,Share potential effects of #overtime and #overhead rules on your #nonprofit in quick survey https://t.co/yAuAkOGwMh https://t.co/okCLEj41pZ,2016
2016-05-09 14:55:48,What we know about proposed #DOL #overtime regulations (3rd story) https://t.co/b2ckRXjqqt #nonprofit https://t.co/rRTGGXv7tg,2016
2016-05-04 19:12:36,"Strong the Force is in #nonprofit employees, board members, volunteers, and donors #MayThe4thBeWithYou https://t.co/s58WO4xcPT",2016
2016-05-04 15:53:54,"To all those improving their communities through #nonprofits,   #MayThe4thBeWithYou https://t.co/B0saRqo7gb",2016
2016-05-02 17:42:32,Bill in CA threatens to mandate website text for #nonprofits across the country https://t.co/b2ckRXjqqt #fundraising https://t.co/8InHk2Tj3r,2016
2016-04-29 18:41:24,We'll miss you @pgjones00! Wishing you the best. https://t.co/LVNqlvHeyP,2016
2016-04-26 14:33:46,How does identity impact experience in the #nonprofit sector? Add your perspective by taking the #BMPRaceSurvey https://t.co/lReTWj4cGp,2016
2016-04-21 22:05:14,#EncoreTalentWorks Toolkit is live! New online tool to leverage #encoretalent &amp; build #nonprofit capacity https://t.co/emJpf6Bxie @EncoreOrg,2016
2016-04-20 15:22:03,Lots of great insights for #nonprofits coming from the #NPLeadership16 conference over the next couple days. Keep an eye on that hashtag,2016
2016-04-18 18:21:13,Welcome! We look forward to working with you. https://t.co/hKALUMG83V,2016
2016-04-18 17:56:21,"The latest on #overtime regs, state #budgets, #studentloans, and more in today's #Nonprofit Advocacy Matters https://t.co/R5jB3jRJj1",2016
2016-04-15 18:17:39,"As #NVW2016 comes to an end, is your #nonprofit providing ongoing engagement to volunteers? https://t.co/kRlBJYJONB https://t.co/X1Q2e8Hmbo",2016
2016-04-14 22:21:53,"The value of #volunteer time has increased to $23.56/hr, according to @IndSector https://t.co/LRIFD0eJZ3 #NVW2016",2016
2016-04-13 21:10:59,"Is your #nonprofit a champion for diversity, inclusion, and equity? https://t.co/8lAlWQoClT https://t.co/4S1092Nx7p",2016
2016-04-13 14:24:09,Why #nonprofits and #philanthropy need to stop the spread of state laws trampling on NP rights https://t.co/FgcXBq0kuL @Philanthropy,2016
2016-04-08 15:36:41,In @Philanthropy: Stop the Spread of State Laws That Trample on #Nonprofit Rights https://t.co/FgcXBq0kuL,2016
2016-04-04 17:28:16,An update from Margaret Von Lienen on @irsnews #nonprofit priorities for 2016 https://t.co/bqjhG4ONrU https://t.co/nHim2BwkWk,2016
2016-04-04 16:08:26,From @philanthropy: The unintended consequences of strategic philanthropy https://t.co/MpJxvegnyt #nonprofit,2016
2016-04-04 15:37:17,Punctuation worth protecting https://t.co/kjUf2nK4VL,2016
2016-03-30 22:22:58,Looking forward to welcoming our member state associations of #nonprofits for the #2016Confab. See you all soon!,2016
2016-03-30 21:11:37,Aren't the cherry blossoms great? We look forward to seeing you soon! https://t.co/kPc5WjF1li,2016
2016-03-18 15:16:47,.@SnkRvrAlliance seeks a Development Director https://t.co/JAQww5u23O More postings at https://t.co/eAIxegcQUZ https://t.co/hgMYIBmRze,2016
2016-03-16 19:27:55,"What #nonprofits need to know about changes to @IRSnews ACT, plus lessons from @wwp and the closure of @FEGS_ORG https://t.co/sgiJg9rGmf",2016
2016-03-15 14:11:39,".@NPCCNY has a new website and it looks great! If you are with an NYC-based #nonprofit, check them out! https://t.co/aLoyRi4C9h",2016
2016-03-11 20:34:27,Some good points for all #nonprofits to consider #nptech  https://t.co/FAdVhEqPpQ,2016
2016-03-11 18:32:29,What all #nonprofits can learn from @wwp actions https://t.co/ubHOQtEFuB #nptrust https://t.co/FWcKneTd6A,2016
2016-03-09 15:36:18,Does identity shape experience advancing to #NPLeadership? Add your perspective to @BldingMovement survey https://t.co/lReTWj4cGp #nonprofit,2016
2016-03-07 19:47:14,Congratulations! https://t.co/gEoTjqEelk,2016
2016-03-07 18:03:01,"Updates on #nonprofit compensation caps, govt contracting issues, audit thresholds and more https://t.co/AmmBgc4Gfl https://t.co/JV4K7zJ5bn",2016
2016-03-07 14:59:44,Looks great! https://t.co/IaVciliPyk,2016
2016-03-04 17:21:32,5 #nonprofit leadership lessons learned from @AllstateFDN Greater Good program https://t.co/wHsEPc3pqE https://t.co/cNAD2lLnXR,2016
2016-03-02 17:57:25,This Just “N”: New Filing Website for IRS Form 990-N Goes Live https://t.co/l2dMJlLdGq #nonprofit https://t.co/CJ6qcFNkBz,2016
2016-02-25 16:21:03,"And for many, many more #nonprofits across the country https://t.co/jdfhhcYDt4 https://t.co/HLIQ8pa2gF",2016
2016-02-25 14:59:55,Welcome! We look forward to working with you. https://t.co/mVEHhjvcyt,2016
2016-02-24 15:53:29,.@DE_Nonprofit CEO @smbravo66 describes the impact of Delaware's #nonprofits https://t.co/7JbS3QfHsA https://t.co/uiT4qOsPDK,2016
2016-02-23 18:21:40,Congratulations! https://t.co/9mZKiQQVI6,2016
2016-02-22 19:44:35,How #nonprofits and #philanthropy have come together during #budget impasse #PAPeopleCount https://t.co/t0kmUkdZ1F @PANONonprofits,2016
2016-02-22 18:06:46,"News on state #budget in 12 states, plus paid leave, in today's #Nonprofit Advocacy Matters https://t.co/MYeIVe0Ktt",2016
2016-02-19 20:02:53,Do you like to follow state policy issues? Join our team! https://t.co/mi4Ythx35m #nonprofit #npjobs https://t.co/5AcfZgN9Ct,2016
2016-02-18 16:03:54,Congratulations to @CO_Nonprofits on 30 years of making a difference for Colorado's #nonprofit community! https://t.co/zlQ1QRU6R3,2016
2016-02-17 17:41:14,"Taking a fresh look at #nonprofit capacity building, digital data, and leadership https://t.co/H0CjIxUOwf https://t.co/YZLh9MWVKu",2016
2016-02-17 17:24:52,Thanks to all #nonprofits out there doing random (and not so random) acts of kindness today https://t.co/Dz6rIswbdB,2016
2016-02-17 15:15:49,Unrestricted support is vital for effective #nonprofits https://t.co/O8RmR8g8AS,2016
2016-02-12 17:53:06,Thanks for including us @GTak https://t.co/mikpbTaQOS,2016
2016-02-11 18:09:09,#TBT How about some #ValentinesDay love for your #nonprofit's auditors? https://t.co/cwVmFTPcYb https://t.co/ieKXYp6eWv,2016
2016-02-10 16:47:04,Boost your #nonprofit's capacity building by learning through networks New report: https://t.co/GctSqlwgxN https://t.co/yFLEGsfcHL,2016
2016-02-09 21:23:51,Congratulations!  https://t.co/kMEk5gPwBK,2016
2016-02-08 21:50:37,Congratulations! https://t.co/0T5TgsD43j,2016
2016-02-08 21:05:23,"News on state #budget issues in AK, IL, ND, and TX, plus much more in today's #Nonprofit Advocacy Matters https://t.co/SROOeZdnO0",2016
2016-02-08 17:49:23,Join the nationwide conversation about the #nonprofit sector's #advocacy needs https://t.co/NwT9j78hiJ https://t.co/ya6PKtDsQJ,2016
2016-02-05 20:35:29,4 core tips for building #nonprofit capacity https://t.co/NZbjzSuQKu @SSIReview https://t.co/H8aeg9koJI,2016
2016-02-05 17:07:27,Want to build your #nonprofit's capacity? Tap your networks! New report: https://t.co/OC64nnWefs https://t.co/ZBBK0EtdXx,2016
2016-02-04 18:06:03,Does your #nonprofit's board Stand for Your Mission? Wisdom from @OKCNP CEO Marnie Taylor https://t.co/Ux2opchSN3 #AdvocacyNow,2016
2016-02-02 19:13:34,Looks great! https://t.co/rd54QLRX9X,2016
2016-01-29 16:06:39,Have questions about #nonprofit executive compensation? Check out this new whitepaper from @GuideStarUSA https://t.co/MKSWGRMLlP,2016
2016-01-28 20:50:18,Fascinating debate of the role of a #nonprofit board in #fundraising What do you think? https://t.co/GHSPkKVwlu @nedgington,2016
2016-01-28 18:00:11,Keep your #nonprofit data safe on #DataPrivacyDay! Being #PrivacyAware isn’t rocket science https://t.co/QdChP7UlIf https://t.co/P1lV4JCLkC,2016
2016-01-28 16:15:09,Some quick tips for #nonprofits on #DataPrivacyDay https://t.co/QdChP7UlIf #nptech H/T @idealware https://t.co/nG3Y9FTMrj,2016
2016-01-25 18:45:50,Updates on state #budget issues 12 states in today's #Nonprofit Advocacy Matters https://t.co/faGwtn3Laf,2016
2016-01-22 16:45:04,The latest on efforts to make multi-state #fundraising registration easier for #nonprofits https://t.co/R6FHJ3K8FU https://t.co/XMoQ0cE6ne,2016
2016-01-22 15:09:13,Congratulations! https://t.co/Q4u9hIMBrE,2016
2016-01-21 23:05:09,Is this the opportunity for you? @NonprofitMaine is #hiring a new Executive Director https://t.co/99inxP6A6l https://t.co/FTCVvbzY8h,2016
2016-01-21 19:27:12,Keeping up your #nonprofit's online profiles - including new @GuideStarUSA changes https://t.co/UCKISAuk5O https://t.co/jEDCoGfyG8,2016
2016-01-20 19:23:30,"Trends, Love, and What’s Ahead in #Fundraising for #Nonprofits https://t.co/ArOexwgDp7 https://t.co/bUGFPYb9NM",2016
2016-01-20 15:35:05,Welcome! We look forward to working with you. https://t.co/BB3Yzbifol https://t.co/4puRCfEqqE,2016
2016-01-11 18:51:41,"State #budget crises, plus two big IRS-related stories in today's #Nonprofit Advocacy Matters https://t.co/XWTvspzKPs",2016
2016-01-11 16:29:29,An important conversation hosted this morning by @mdnonprofits. Check it out at #mdnplp16,2016
2016-01-07 20:20:45,Our statement on withdrawal of IRS proposal for #nonprofits to collect donor SSNs https://t.co/XAIZiUFHYi Congrats to all 38k who spoke up!,2016
2016-01-07 17:25:35,.@IRSnews withdraws proposal that would have #nonprofits collect donor SSNs https://t.co/jftlI79fu8 Details soon.. https://t.co/142mGNJKFV,2016
2016-01-06 20:33:42,Taxpayer Advocate study finds 37% of groups that filed #Form1023EZ do not meet 501c3 qualifications https://t.co/M05NecrZIl,2016
2016-01-06 19:06:35,A must-read for so many reasons... https://t.co/S9OvhFlDWd,2016
2016-01-06 14:55:42,Interruptions getting in the way of #nonprofit comm success? #NPcomm2016 report from @kivilm says you're not alone https://t.co/AX2foedzY9,2016
2016-01-04 20:57:40,2015-2016 The years in PReview in #nonprofit policy https://t.co/yCmP1wNjQB https://t.co/aQIItSkmBv,2016
2016-01-04 16:51:25,Welcome to new @nhnonprofits CEO Kathleen Reardon! https://t.co/K3B3Y8qF6d https://t.co/EqXLRUiCUz,2016
2015-12-21 19:25:36,"Wrapping up a huge week in #nonprofit advocacy https://t.co/kuKkxHArO6 37k comments on IRS proposal, Passage of charitable giving incentives",2015
2015-12-17 20:25:18,2015 was a year of firsts for the #nonprofit sector. Join us in celebrating some of them https://t.co/gm3sgwiMHb https://t.co/ftgoeLAypi,2015
2015-12-17 18:54:52,"House passes #PATHAct with permanent giving incentives. #Nonprofits, urge your Senators to #Act4Good and do the same https://t.co/T98gfDVMbF",2015
2015-12-17 16:28:56,"#Nonprofits, urge your reps to #Act4Good by supporting permanent charitable giving incentives in the #PATHAct https://t.co/T98gfDVMbF",2015
2015-12-16 23:17:03,Have you shared your opinion on IRS proposal for #nonprofits to collect SSNs? Time is running out. Deadline tonight! https://t.co/NF0p3HjXas,2015
2015-12-16 17:51:57,Today is final day to submit comments on IRS proposal for #nonprofits to collect donor SSNs https://t.co/NF0p3HjXas https://t.co/xoZYNcZQVL,2015
2015-12-15 18:14:58,#Nonprofit Community Unites to Protect Donors from Fraud and Identity Theft https://t.co/ZkXK0JvUQl https://t.co/WdhKOVjsAR,2015
2015-12-14 19:36:21,"The latest on IRS proposal, #Act4Good, and #nonprofit policy developments in several states https://t.co/tURLDqjNr5",2015
2015-12-14 17:26:41,Only two days left. #Nonprofits be sure your voice and your donors' voices are heard on IRS proposal to collect SSNs https://t.co/NF0p3HjXas,2015
2015-12-11 16:05:04,".@ashleaebeling of @Forbes asks: Is IRS Proposal Kiss Of Death For Charities?
https://t.co/HmDdGfRxIz #nonprofit",2015
2015-12-10 21:38:13,Does your #nonprofit have data security in place to store donor SSNs? You might need to. Learn why: https://t.co/A4ROHORU2O #nptech,2015
2015-12-10 18:44:26,Share your thoughts on @IRSnews proposal for #nonprofits to collect donor SSNs https://t.co/NF0p3HjXas https://t.co/DNmaqXnxZg,2015
2015-12-08 23:01:45,"When should #nonprofits collect donor SSNs? Tim Delaney on why ""never"" is the best answer: https://t.co/A4ROHORU2O https://t.co/MUSOzLedtg",2015
2015-12-03 15:44:03,New IRS proposal would have #nonprofits collect SSN from donors. Learn more at https://t.co/NF0p3HBy20 https://t.co/0Ss8CK9zJc,2015
2015-12-03 14:48:03,New report from @NpVOTE demonstrates the impact #nonprofits had on voter turnout in 2014 https://t.co/6OnG3AGXpm https://t.co/vTdLDyAadL,2015
2015-12-01 14:48:04,How are the #nonprofits you are supporting this #GivingTuesday making a difference in your community? https://t.co/xKAVczgsRP,2015
